ID,Name,Race,MaxHitPoints,MaxShields,MaxEnergy,RegeneratesHp,AirWeaponName,GroundWeaponName,Armor,ArmorUpgrade,UnitSize,RequiredTech,RequiresCreep,RequiresPsi,CloakingTech,HasPermanentCloak,BuildScore,BuildTime,DestroyScore,Acceleration,HaltDistance,TopSpeed,TurnRadius,CanAttack,CanBuildAddon,CanMove,CanProduce,Width,Height,DimensionDown,DimensionLeft,DimensionRight,DimensionUp,TileWidth,TileHeight,MineralPrice,GasPrice,SpaceProvided,SpaceRequired,SupplyProvided,SupplyRequired,IsAddon,IsBeacon,IsBuilding,IsBurrowable,IsCloakable,IsCritter,IsDetector,IsFlagBeacon,IsFlyer,IsFlyingBuilding,IsHero,IsInvincible,IsMechanical,IsMineralField,IsNeutral,IsOrganic,IsPowerup,IsRefinery,IsResourceContainer,IsResourceDepot,IsRobotic,IsSpecialBuilding,IsSpell,IsSpellcaster,IsTwoUnitsInOneEgg,IsWorker,ProducesCreep,ProducesLarva,SeekRange,SightRange,MaxGroundHits,MaxAirHits,Abilities,Upgrades,BuildsWhat,ReseachesWhat,UpgradesWhat,RequiredUnits
112,Terran_Academy,Terran,600,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,100,1200,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,85,57,24,40,44,32,3,2,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Restoration/Stim_Packs/Optical_Flare,U_238_Shells/Caduceus_Reactor,Terran_SCV|1/Terran_Barracks|1
113,Terran_Factory,Terran,1250,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,200,1200,600,33,2763,1,27,FALSE,TRUE,FALSE,TRUE,113,81,40,56,56,40,4,3,200,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,Terran_Vulture/Terran_Siege_Tank_Tank_Mode/Terran_Goliath/Terran_Machine_Shop,None,None,Terran_SCV|1/Terran_Barracks|1
114,Terran_Starport,Terran,1300,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,200,1050,600,33,2763,1,27,FALSE,TRUE,FALSE,TRUE,97,79,38,48,48,40,4,3,150,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,Terran_Wraith/Terran_Control_Tower/Terran_Dropship/Terran_Science_Vessel/Terran_Battlecruiser/Terran_Valkyrie,None,None,Terran_SCV|1/Terran_Factory|1
115,Terran_Control_Tower,Terran,500,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,100,600,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,76,47,22,47,28,24,2,2,50,50,0,255,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Cloaking_Field,Apollo_Reactor,Terran_Starport|1
116,Terran_Science_Facility,Terran,850,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,275,900,825,33,2763,1,27,FALSE,TRUE,FALSE,FALSE,97,77,38,48,48,38,4,3,100,150,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,Terran_Covert_Ops/Terran_Physics_Lab,EMP_Shockwave/Irradiate,Titan_Reactor,Terran_SCV|1/Terran_Starport|1
117,Terran_Covert_Ops,Terran,750,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,75,600,225,0,0,0,0,FALSE,FALSE,FALSE,FALSE,76,47,22,47,28,24,2,2,50,50,0,255,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Personnel_Cloaking/Lockdown,Ocular_Implants/Moebius_Reactor,Terran_Science_Facility|1
118,Terran_Physics_Lab,Terran,600,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,75,600,225,0,0,0,0,FALSE,FALSE,FALSE,FALSE,76,47,22,47,28,24,2,2,50,50,0,255,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Yamato_Gun,Colossus_Reactor,Terran_Science_Facility|1
119,Unused_Terran1,Terran,0,0,0,FALSE,None,None,1,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
120,Terran_Machine_Shop,Terran,750,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,75,600,225,0,0,0,0,FALSE,FALSE,FALSE,FALSE,71,49,24,39,31,24,2,2,50,50,0,255,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Tank_Siege_Mode/Spider_Mines,Ion_Thrusters/Charon_Boosters,Terran_Factory|1
121,Unused_Terran2,Terran,0,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,96,47,48,47,48,3,3,1,1,0,255,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
122,Terran_Engineering_Bay,Terran,850,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,65,900,195,33,2763,1,27,FALSE,FALSE,FALSE,FALSE,97,61,28,48,48,32,4,3,125,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Terran_Infantry_Armor/Terran_Infantry_Weapons,Terran_SCV|1/Terran_Command_Center|1
123,Terran_Armory,Terran,750,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,100,1200,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,55,22,48,47,32,3,2,100,50,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Terran_Ship_Weapons/Terran_Vehicle_Plating/Terran_Vehicle_Weapons/Terran_Ship_Plating,Terran_SCV|1/Terran_Factory|1
124,Terran_Missile_Turret,Terran,200,0,0,FALSE,Longbolt_Missile,None,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,50,450,150,0,0,0,40,TRUE,FALSE,FALSE,FALSE,33,49,16,16,16,32,2,2,75,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,352,0,1,None,None,None,None,None,Terran_SCV|1/Terran_Engineering_Bay|1
125,Terran_Bunker,Terran,350,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,50,450,150,33,2763,0,27,FALSE,FALSE,FALSE,FALSE,65,41,16,32,32,24,3,2,100,0,4,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,Terran_SCV|1/Terran_Barracks|1
126,Special_Crashed_Norad_II,Terran,700,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,4800,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,800,600,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
127,Special_Ion_Cannon,Terran,2000,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,900,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,200,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
128,Powerup_Uraj_Crystal,None,10000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
129,Powerup_Khalis_Crystal,None,10000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
130,Zerg_Infested_Command_Center,Zerg,1500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,300,1800,900,33,2763,1,27,FALSE,FALSE,FALSE,TRUE,117,83,41,58,58,41,4,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,Zerg_Infested_Terran,None,None,None
131,Zerg_Hatchery,Zerg,1250,0,0,TRUE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,300,1800,900,0,0,0,0,FALSE,FALSE,FALSE,TRUE,99,65,32,49,49,32,4,3,300,0,0,255,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,288,0,0,None,None,Zerg_Lair,Burrowing,None,Zerg_Drone|1
132,Zerg_Lair,Zerg,1800,0,0,TRUE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,100,1500,1200,0,0,0,0,FALSE,FALSE,FALSE,TRUE,99,65,32,49,49,32,4,3,150,100,0,255,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,320,0,0,None,None,Zerg_Hive,Burrowing,Ventral_Sacs/Antennae/Pneumatized_Carapace,Zerg_Hatchery|1/Zerg_Spawning_Pool|1
133,Zerg_Hive,Zerg,2500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,100,1800,1500,0,0,0,0,FALSE,FALSE,FALSE,TRUE,99,65,32,49,49,32,4,3,200,150,0,255,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,352,0,0,None,None,None,Burrowing,Ventral_Sacs/Antennae/Pneumatized_Carapace,Zerg_Lair|1/Zerg_Queens_Nest|1
134,Zerg_Nydus_Canal,Zerg,250,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,75,600,225,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,150,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,Zerg_Drone|1/Zerg_Hive|1
135,Zerg_Hydralisk_Den,Zerg,850,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,100,600,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,81,57,24,40,40,32,3,2,100,50,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Lurker_Aspect,Muscular_Augments/Grooved_Spines,Zerg_Drone|1/Zerg_Spawning_Pool|1
136,Zerg_Defiler_Mound,Zerg,850,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,150,900,450,0,0,0,0,FALSE,FALSE,FALSE,FALSE,97,37,4,48,48,32,4,2,100,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Consume/Plague,Metasynaptic_Node,Zerg_Drone|1/Zerg_Hive|1
137,Zerg_Greater_Spire,Zerg,1000,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,200,1800,1350,0,0,0,0,FALSE,FALSE,FALSE,FALSE,57,57,24,28,28,32,2,2,100,150,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Zerg_Flyer_Carapace/Zerg_Flyer_Attacks,Zerg_Hive|1/Zerg_Spire|1
138,Zerg_Queens_Nest,Zerg,850,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,175,900,525,0,0,0,0,FALSE,FALSE,FALSE,FALSE,71,57,28,38,32,28,3,2,150,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,Ensnare/Spawn_Broodlings,Gamete_Meiosis,Zerg_Drone|1/Zerg_Lair|1
139,Zerg_Evolution_Chamber,Zerg,750,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,40,600,120,0,0,0,0,FALSE,FALSE,FALSE,FALSE,77,53,20,44,32,32,3,2,75,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Zerg_Melee_Attacks/Zerg_Carapace/Zerg_Missile_Attacks,Zerg_Drone|1/Zerg_Hatchery|1
140,Zerg_Ultralisk_Cavern,Zerg,600,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,275,1200,825,0,0,0,0,FALSE,FALSE,FALSE,FALSE,73,64,31,40,32,32,3,2,150,200,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Anabolic_Synthesis/Chitinous_Plating,Zerg_Drone|1/Zerg_Hive|1
141,Zerg_Spire,Zerg,600,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,250,1800,750,0,0,0,0,FALSE,FALSE,FALSE,FALSE,57,57,24,28,28,32,2,2,200,150,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,Zerg_Greater_Spire,None,Zerg_Flyer_Carapace/Zerg_Flyer_Attacks,Zerg_Drone|1/Zerg_Lair|1
142,Zerg_Spawning_Pool,Zerg,750,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,75,1200,225,0,0,0,0,FALSE,FALSE,FALSE,FALSE,77,47,18,36,40,28,3,2,200,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,Metabolic_Boost/Adrenal_Glands,Zerg_Drone|1/Zerg_Hatchery|1
143,Zerg_Creep_Colony,Zerg,400,0,0,TRUE,None,None,0,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,40,300,120,0,0,0,0,FALSE,FALSE,FALSE,FALSE,48,48,23,24,23,24,2,2,75,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,320,0,0,None,None,Zerg_Sunken_Colony/Zerg_Spore_Colony,None,None,Zerg_Drone|1
144,Zerg_Spore_Colony,Zerg,400,0,0,TRUE,Seeker_Spores,None,0,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,25,300,195,0,0,0,0,TRUE,FALSE,FALSE,FALSE,48,48,23,24,23,24,2,2,50,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,320,0,1,None,None,None,None,None,Zerg_Evolution_Chamber|1/Zerg_Creep_Colony|1
145,Unused_Zerg1,Zerg,0,0,0,TRUE,None,None,1,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,96,47,48,47,48,3,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224,0,0,None,None,None,None,None,None
146,Zerg_Sunken_Colony,Zerg,300,0,0,TRUE,None,Subterranean_Tentacle,2,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,40,300,240,0,0,0,0,TRUE,FALSE,FALSE,FALSE,48,48,23,24,23,24,2,2,50,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,320,1,0,None,None,None,None,None,Zerg_Spawning_Pool|1/Zerg_Creep_Colony|1
147,Special_Overmind_With_Shell,Zerg,5000,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,1,10000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,160,73,40,80,79,32,5,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
148,Special_Overmind,Zerg,2500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,1,10000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,160,73,40,80,79,32,5,3,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
149,Zerg_Extractor,Zerg,750,0,0,TRUE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,25,600,75,0,0,0,0,FALSE,FALSE,FALSE,FALSE,128,64,31,64,63,32,4,2,50,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224,0,0,None,None,None,None,None,Zerg_Drone|1
150,Special_Mature_Chrysalis,Zerg,250,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,0,5000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,0,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
151,Special_Cerebrate,Zerg,1500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,0,2500,0,0,0,0,FALSE,FALSE,FALSE,FALSE,73,64,31,40,32,32,3,2,0,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
152,Special_Cerebrate_Daggoth,Zerg,1500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,0,2500,0,0,0,0,FALSE,FALSE,FALSE,FALSE,73,64,31,40,32,32,3,2,0,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
153,Unused_Zerg2,Zerg,0,0,0,TRUE,None,None,1,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,10,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224,0,0,None,None,None,None,None,None
